"Sr_No","Pincode","City","State","Region","Prepaid","COD","REVERSEPICKUP","Pickup"
"6779","635812","AMBUR","TAMIL NADU","CHENNAI","Y","N","N","N"
"6780","635814","AMBUR","TAMIL NADU","CHENNAI","Y","N","N","N"
"6781","635851","KATPADI","TAMIL NADU","CHENNAI","Y","Y","N","Y"
"6782","635853","VELLORE","TAMIL NADU","CHENNAI","Y","N","N","N"
"6783","635901","TIRUPATTUR","TAMIL NADU","CHENNAI","Y","N","N","N"
"6784","636001","SALEM","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6785","636002","SALEM","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6786","636003","SALEM","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6787","636004","SALEM","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6788","636005","SALEM","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6789","636006","SALEM","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6790","636007","SALEM","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6791","636008","SALEM","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6792","636009","SALEM","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6793","636010","SALEM","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6794","636011","SALEM","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6795","636012","SALEM","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6796","636013","SALEM","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6797","636014","SALEM","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6798","636015","SALEM","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6799","636016","SALEM","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6800","636030","SALEM","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6801","636102","ATTUR","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6802","636103","SALEM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6803","636106","SALEM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6804","636108","ATTUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6805","636109","SALEM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6806","636112","SALEM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6807","636113","SALEM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6808","636115","SALEM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6809","636117","ATTUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6810","636119","ATTUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6811","636140","SALEM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6812","636141","ATTUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6813","636201","SALEM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6814","636302","SALEM","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6815","636307","SALEM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6816","636308","SALEM","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6817","636401","METTUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6818","636402","METTUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6819","636403","METTUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6820","636406","METTUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6821","636451","SALEM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6822","636453","SALEM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6823","636455","SALEM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6824","636501","SALEM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6825","636502","SALEM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6826","636601","SALEM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6827","636701","DHARMAPURI","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6828","636702","DHARMAPURI","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6829","636703","DHARMAPURI","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6830","636704","DHARMAPURI","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6831","636705","DHARMAPURI","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6832","636808","PALAKODU","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6833","636810","PENNAGARAM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6834","636811","PENNAGARAM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6835","636813","PENNAGARAM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6836","636903","HARUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6837","636905","SALEM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6838","636908","HARUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6839","637001","NAMAKKAL","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6840","637002","SALEM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6841","637017","SALEM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6842","637101","SALEM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6843","637102","SALEM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6844","637105","SALEM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6845","637205","SALEM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6846","637207","SALEM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6847","637208","SALEM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6848","637209","SALEM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6849","637210","SALEM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6850","637211","SALEM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6851","637213","SALEM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6852","637214","NAMAKKAL","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6853","637301","SALEM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6854","637302","SALEM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6855","637303","SANKARI","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6856","637406","NAMAKKAL","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6857","637408","SALEM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6858","637501","SALEM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6859","637502","SALEM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6860","637503","SALEM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6861","637504","SALEM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6862","637505","SALEM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6863","638001","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6864","638002","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6865","638003","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6866","638004","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6867","638005","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6868","638006","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6869","638007","PALLIPALAYAM","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6870","638008","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6871","638009","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6872","638010","PALLIPALAYAM","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6873","638011","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6874","638012","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6875","638051","CHENNIMALAI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6876","638052","PERUNDURAI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6877","638053","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6878","638054","BHAVANI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6879","638056","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6880","638057","PERUNDURAI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6881","638101","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6882","638102","CHITHODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6883","638103","KUNNATHUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6884","638104","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6885","638105","ERODE","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6886","638106","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6887","638107","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6888","638108","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6889","638109","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6890","638111","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6891","638112","PERUNDURAI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6892","638115","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6893","638116","PERUNDURAI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6894","638151","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6895","638154","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6896","638181","KARUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6897","638182","KARUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6898","638183","KOMARAPALAYAM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6899","638301","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6900","638311","BHAVANI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6901","638312","BHAVANI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6902","638314","BHAVANI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6903","638315","BHAVANI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6904","638316","BHAVANI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6905","638401","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6906","638402","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6907","638451","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6908","638452","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6909","638453","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6910","638454","BHAVANI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6911","638455","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6912","638456","BHAVANI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6913","638458","BHAVANI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6914","638459","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6915","638460","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6916","638461","SATHYAMANGALAM","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6917","638462","BHAVANI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6918","638476","GOBICHETTYPALYAM","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6919","638501","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6920","638502","ANTHIYUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6921","638503","ANTHIYUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6922","638504","ANTHIYUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6923","638505","ANTHIYUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6924","638506","ANTHIYUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6925","638656","DHARAPURAM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6926","638657","DHARAPURAM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6927","638701","KANGAYAM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6928","638751","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6929","638752","BHAVANI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6930","638812","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6931","639001","KARUR","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6932","639002","KARUR","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6933","639003","KARUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6934","639004","KARUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6935","639005","KARUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6936","639006","KARUR","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6937","639007","KARUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6938","639008","KARUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6939","639104","TRICHY","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6940","639113","KARUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6941","639114","KARUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6942","639117","KARUR","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"6943","639136","KARUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6944","639202","ERODE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6945","639205","PALLAPATTI","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6946","639207","PALLAPATTI","TAMIL NADU","COIMBATORE","Y","N","N","N"
"6947","641001","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6948","641002","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6949","641003","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6950","641004","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6951","641005","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6952","641006","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6953","641007","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6954","641008","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6955","641009","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6956","641010","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6957","641011","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6958","641012","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6959","641013","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6960","641014","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6961","641015","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6962","641016","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6963","641017","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6964","641018","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6965","641019","PERIANAICKENPALAYAM","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6966","641020","PERIANAICKENPALAYAM","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6967","641021","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6968","641022","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6969","641023","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6970","641024","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6971","641025","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6972","641026","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6973","641027","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6974","641028","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6975","641029","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6976","641030","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6977","641031","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6978","641032","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6979","641033","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6980","641034","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6981","641035","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6982","641036","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6983","641037","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6984","641038","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6985","641039","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6986","641041","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6987","641042","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6988","641043","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6989","641044","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6990","641045","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6991","641046","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6992","641047","PERIANAICKENPALAYAM","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"6993","641048","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6994","641049","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6995","641050","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6996","641062","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6997","641101","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6998","641103","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"6999","641104","METTUPALAYAM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"7000","641105","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7001","641107","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7002","641108","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7003","641109","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7004","641110","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7005","641111","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7006","641112","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7007","641113","METTUPALAYAM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"7008","641114","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7009","641201","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7010","641202","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7011","641301","METTUPALAYAM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"7012","641302","METTUPALAYAM","TAMIL NADU","COIMBATORE","Y","N","N","N"
"7013","641305","METTUPALAYAM","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"7014","641401","Coimbatore","TAMIL NADU","COIMBATORE","Y","N","N","N"
"7015","641402","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7016","641406","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7017","641407","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7018","641601","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7019","641602","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7020","641603","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7021","641604","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7022","641605","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7023","641606","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7024","641607","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7025","641652","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7026","641653","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7027","641654","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7028","641658","Coimbatore","TAMIL NADU","COIMBATORE","Y","N","N","N"
"7029","641659","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7030","641662","TIRUPUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"7031","641663","TIRUPUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"7032","641664","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"7033","641666","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"7034","641668","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"7035","641669","TIRUPUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"7036","641670","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"7037","641671","TIRUPUR","TAMIL NADU","COIMBATORE","Y","N","N","N"
"7038","641687","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7039","641697","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7040","642001","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7041","642002","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7042","642003","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7043","642004","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7044","642005","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7045","642006","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7046","642007","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7047","642101","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7048","642103","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7049","642104","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7050","642105","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7051","642106","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7052","642107","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7053","642108","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7054","642109","KINATHUKADAVU","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7055","642110","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7056","642111","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7057","642112","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7058","642113","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7059","642114","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7060","642117","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7061","642120","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7062","642122","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7063","642123","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7064","642125","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7065","642126","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7066","642127","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7067","642128","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7068","642129","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7069","642130","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7070","642132","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7071","642154","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7072","642201","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7073","642203","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7074","642204","TIRUPUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7075","642205","Coimbatore","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7076","642206","POLLACHI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7077","643001","OOTY","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7078","643002","OOTY","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7079","643003","OOTY","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7080","643004","OOTY","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7081","643005","OOTY","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7082","643006","OOTY","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7083","643007","OOTY","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7084","643101","SALEM","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7085","643102","SALEM","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7086","643103","KOTAGIRI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7087","643104","COONOOR","TAMIL NADU","COIMBATORE","Y","Y","N","N"
"7088","643105","COONOOR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7089","643201","OOTY","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7090","643202","COONOOR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7091","643203","COONOOR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7092","643204","OOTY","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7093","643205","GUDALUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7094","643206","OOTY","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7095","643207","DEVERSHOLE","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7096","643211","GUDALUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7097","643212","GUDALUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7098","643213","OOTY","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7099","643215","OOTY","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7100","643216","KOTAGIRI","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7101","643217","OOTY","TAMIL NADU","COIMBATORE","Y","Y","Y","Y"
"7102","643218","COONOOR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7103","643219","COONOOR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7104","643220","GUDALUR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
"7105","643221","COONOOR","TAMIL NADU","COIMBATORE","Y","Y","N","Y"
